"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EQUITAS","EQ","13-Jan-2021","         74.25","         74.95","         75.65","         74.10","         74.95","         75.10","         75.03","    1830559","           137355842.55","      18584","    1083488","         59.19"
"EQUITAS","EQ","14-Jan-2021","         75.10","         74.95","         80.25","         74.50","         79.95","         79.75","         78.59","    5214632","           409839392.45","      31479","    2198601","         42.16"
"EQUITAS","EQ","15-Jan-2021","         79.75","         79.75","         80.40","         77.00","         77.80","         77.85","         78.81","    2495799","           196685247.25","      16609","    1221955","         48.96"
"EQUITAS","EQ","18-Jan-2021","         77.85","         77.80","         77.85","         73.55","         73.65","         74.30","         75.00","    1598415","           119885943.65","      12938","     788695","         49.34"
"EQUITAS","EQ","19-Jan-2021","         74.30","         74.70","         76.40","         74.70","         75.25","         75.15","         75.45","    1235543","            93220726.00","       5526","     550004","         44.52"
"EQUITAS","EQ","20-Jan-2021","         75.15","         75.25","         76.00","         74.90","         75.15","         75.30","         75.41","     907906","            68463419.35","       6330","     429656","         47.32"
"EQUITAS","EQ","21-Jan-2021","         75.30","         75.80","         77.00","         73.20","         74.35","         74.35","         75.40","    1406359","           106034305.20","      10720","     770231","         54.77"
"EQUITAS","EQ","22-Jan-2021","         74.35","         74.50","         75.25","         71.80","         73.50","         73.65","         74.21","    1251944","            92902841.15","      11594","     607628","         48.53"
"EQUITAS","EQ","25-Jan-2021","         73.65","         73.80","         75.00","         70.20","         71.80","         71.95","         72.62","    1137413","            82599893.10","      11357","     498955","         43.87"
"EQUITAS","EQ","27-Jan-2021","         71.95","         70.25","         72.50","         69.50","         71.55","         71.70","         70.81","    1320580","            93512982.25","      32726","     754365","         57.12"
"EQUITAS","EQ","28-Jan-2021","         71.70","         70.00","         72.60","         68.55","         68.80","         68.90","         70.73","    1664494","           117725913.85","      10189","    1043400","         62.69"
"EQUITAS","EQ","29-Jan-2021","         68.90","         69.85","         72.00","         69.75","         71.95","         71.60","         70.67","     997110","            70462431.30","       6647","     481836","         48.32"
"EQUITAS","EQ","01-Feb-2021","         71.60","         72.10","         75.90","         70.55","         75.70","         74.85","         72.76","    1430096","           104051183.00","       9906","     708589","         49.55"
"EQUITAS","EQ","02-Feb-2021","         74.85","         75.45","         79.50","         74.25","         77.70","         77.50","         77.39","    2144696","           165969844.85","      13478","    1076715","         50.20"
"EQUITAS","EQ","03-Feb-2021","         77.50","         78.75","         81.00","         76.05","         80.05","         80.45","         79.50","    2962449","           235507334.75","      24839","    1489870","         50.29"
"EQUITAS","EQ","04-Feb-2021","         80.45","         80.45","         81.90","         78.00","         81.50","         81.55","         81.10","    2796246","           226783724.85","      16838","    2070715","         74.05"
"EQUITAS","EQ","05-Feb-2021","         81.55","         82.35","         88.00","         82.30","         83.30","         83.50","         85.03","    3805274","           323573399.25","      29048","    1193334","         31.36"
"EQUITAS","EQ","08-Feb-2021","         83.50","         87.70","         89.55","         86.50","         89.05","         88.85","         87.95","    3102450","           272853892.30","      25163","    1345214","         43.36"
"EQUITAS","EQ","09-Feb-2021","         88.85","         89.95","         89.95","         86.10","         86.35","         86.50","         87.36","    1087033","            94959438.35","      10708","     602569","         55.43"
"EQUITAS","EQ","10-Feb-2021","         86.50","         86.20","         86.80","         84.30","         85.00","         84.80","         85.08","     988365","            84085541.20","      12871","     466198","         47.17"
"EQUITAS","EQ","11-Feb-2021","         84.80","         83.00","         87.00","         83.00","         84.90","         84.95","         85.68","     948960","            81304757.20","       7587","     397510","         41.89"
"EQUITAS","EQ","12-Feb-2021","         84.95","         85.70","         85.80","         83.80","         84.40","         84.35","         84.68","     523873","            44360546.25","       5645","     230796","         44.06"
"EQUITAS","EQ","15-Feb-2021","         84.35","         85.95","         86.90","         84.35","         85.60","         85.60","         85.96","    1127735","            96937486.90","       8722","     571057","         50.64"
"EQUITAS","EQ","16-Feb-2021","         85.60","         87.00","         87.00","         83.10","         83.90","         83.95","         84.61","    1698822","           143742230.85","      17445","     877453","         51.65"
"EQUITAS","EQ","17-Feb-2021","         83.95","         83.00","         85.00","         82.00","         84.20","         84.45","         84.28","     680496","            57349711.25","      10074","     323538","         47.54"
"EQUITAS","EQ","18-Feb-2021","         84.45","         85.95","         89.00","         83.70","         88.45","         88.35","         87.44","    2773769","           242549871.85","      15011","    1315800","         47.44"
"EQUITAS","EQ","19-Feb-2021","         88.35","         88.40","         89.50","         85.40","         89.00","         87.60","         87.57","    2073531","           181579036.80","      12925","     910915","         43.93"
"EQUITAS","EQ","22-Feb-2021","         87.60","         87.85","         89.30","         85.35","         85.70","         86.40","         86.96","    2128590","           185108394.00","      21833","     492214","         23.12"
"EQUITAS","EQ","23-Feb-2021","         86.40","         85.45","         88.65","         85.45","         87.50","         88.20","         87.32","    1129522","            98626746.40","       9391","     432785","         38.32"
"EQUITAS","EQ","24-Feb-2021","         88.20","         88.00","         89.50","         84.65","         86.75","         86.85","         87.70","    1095993","            96117196.30","       7432","     634473","         57.89"
"EQUITAS","EQ","25-Feb-2021","         86.85","         87.10","         94.70","         87.00","         90.85","         90.45","         90.30","    7719613","           697057897.10","      30871","    4414775","         57.19"
