"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SHARDACROP","EQ","17-Dec-2020","        277.75","        280.00","        280.00","        275.30","        276.50","        277.10","        277.04","      19217","             5323936.75","       1126","      10193","         53.04"
"SHARDACROP","EQ","18-Dec-2020","        277.10","        276.55","        277.90","        271.10","        272.05","        272.80","        273.48","      25247","             6904541.00","       1127","      16252","         64.37"
"SHARDACROP","EQ","21-Dec-2020","        272.80","        272.00","        275.70","        260.25","        261.00","        261.20","        268.14","      24374","             6535667.80","       1540","      16939","         69.50"
"SHARDACROP","EQ","22-Dec-2020","        261.20","        261.20","        264.95","        230.90","        260.95","        258.45","        248.63","      42010","            10444838.80","       3705","      21030","         50.06"
"SHARDACROP","EQ","23-Dec-2020","        258.45","        265.00","        274.05","        258.15","        266.10","        267.55","        267.78","      18859","             5050082.75","       1217","      12307","         65.26"
"SHARDACROP","EQ","24-Dec-2020","        267.55","        273.15","        274.00","        265.20","        268.00","        269.55","        269.28","      15868","             4272893.95","       1122","       9298","         58.60"
"SHARDACROP","EQ","28-Dec-2020","        269.55","        272.50","        272.50","        267.00","        270.00","        269.75","        269.76","      49737","            13416894.55","       1451","      41474","         83.39"
"SHARDACROP","EQ","29-Dec-2020","        269.75","        272.00","        280.75","        270.00","        277.00","        277.10","        277.26","      55125","            15283995.60","       2324","      35254","         63.95"
"SHARDACROP","EQ","30-Dec-2020","        277.10","        277.00","        278.00","        266.80","        269.00","        268.95","        271.84","      34018","             9247489.20","       1428","      20592","         60.53"
"SHARDACROP","EQ","31-Dec-2020","        268.95","        273.60","        273.60","        267.00","        268.70","        269.40","        269.02","      22478","             6047099.45","       1246","      14056","         62.53"
"SHARDACROP","EQ","01-Jan-2021","        269.40","        272.40","        272.40","        267.50","        270.00","        269.20","        269.63","      18667","             5033178.25","        622","      10459","         56.03"
"SHARDACROP","EQ","04-Jan-2021","        269.20","        283.00","        283.00","        273.00","        277.85","        277.95","        277.12","      43836","            12147995.25","       1533","      23308","         53.17"
"SHARDACROP","EQ","05-Jan-2021","        277.95","        277.95","        280.85","        274.00","        277.70","        277.15","        278.29","      22361","             6222834.80","       1126","      13261","         59.30"
"SHARDACROP","EQ","06-Jan-2021","        277.15","        277.15","        281.00","        272.40","        275.45","        274.65","        276.24","      40979","            11320194.30","       1687","      17892","         43.66"
"SHARDACROP","EQ","07-Jan-2021","        274.65","        278.00","        278.85","        272.00","        273.20","        273.45","        273.45","      20921","             5720855.60","        882","      11251","         53.78"
"SHARDACROP","EQ","08-Jan-2021","        273.45","        273.55","        283.00","        272.75","        277.05","        276.30","        277.93","      37247","            10352128.40","       1559","      21870","         58.72"
"SHARDACROP","EQ","11-Jan-2021","        276.30","        281.00","        284.00","        277.10","        278.60","        280.45","        280.41","      46434","            13020764.25","       1990","      30286","         65.22"
"SHARDACROP","EQ","12-Jan-2021","        280.45","        280.45","        281.15","        275.00","        277.00","        276.45","        276.97","      37220","            10308730.85","       1745","      24134","         64.84"
"SHARDACROP","EQ","13-Jan-2021","        276.45","        276.00","        278.20","        272.00","        277.00","        274.45","        274.92","      36069","             9915933.35","       1672","      22045","         61.12"
"SHARDACROP","EQ","14-Jan-2021","        274.45","        276.95","        284.00","        274.15","        277.50","        277.45","        280.18","      48516","            13593144.35","       2350","      26784","         55.21"
"SHARDACROP","EQ","15-Jan-2021","        277.45","        279.65","        280.00","        272.30","        276.80","        275.80","        275.18","      26642","             7331425.60","       1447","      14742","         55.33"
"SHARDACROP","EQ","18-Jan-2021","        275.80","        277.20","        278.10","        265.50","        268.00","        268.80","        269.92","      31877","             8604080.60","       2043","      17866","         56.05"
"SHARDACROP","EQ","19-Jan-2021","        268.80","        270.55","        275.15","        268.00","        271.20","        272.05","        271.86","      46170","            12551796.35","       3286","      22898","         49.59"
"SHARDACROP","EQ","20-Jan-2021","        272.05","        272.55","        284.90","        271.25","        277.20","        276.05","        280.41","     130046","            36466114.05","       4978","      60973","         46.89"
"SHARDACROP","EQ","21-Jan-2021","        276.05","        274.50","        281.40","        271.00","        271.00","        272.50","        276.38","      38464","            10630675.55","       2044","      21130","         54.93"
"SHARDACROP","EQ","22-Jan-2021","        272.50","        271.40","        273.30","        258.70","        267.15","        267.80","        268.38","      48169","            12927835.40","       2882","      28817","         59.82"
"SHARDACROP","EQ","25-Jan-2021","        267.80","        275.80","        294.40","        269.00","        285.00","        286.05","        284.34","     386361","           109856424.70","       8684","     169269","         43.81"
"SHARDACROP","EQ","27-Jan-2021","        286.05","        295.30","        321.00","        261.05","        272.60","        275.05","        290.21","    1883518","           546612200.60","      37321","     549328","         29.16"
"SHARDACROP","EQ","28-Jan-2021","        275.05","        272.90","        282.05","        267.65","        278.90","        276.75","        275.78","     342803","            94536947.05","      10033","     119491","         34.86"
"SHARDACROP","EQ","29-Jan-2021","        276.75","        292.05","        293.90","        281.30","        283.70","        284.05","        287.72","     450092","           129501221.20","      10470","     219040","         48.67"
"SHARDACROP","EQ","01-Feb-2021","        284.05","        288.00","        288.00","        276.95","        282.90","        281.10","        280.44","     152597","            42793688.70","       7990","      82820","         54.27"
"SHARDACROP","EQ","02-Feb-2021","        281.10","        284.20","        288.30","        277.00","        277.55","        278.65","        281.07","     104907","            29485737.80","       5031","      59561","         56.78"
"SHARDACROP","EQ","03-Feb-2021","        278.65","        280.00","        297.70","        277.00","        284.20","        284.55","        288.42","     266448","            76848054.20","       9542","     141323","         53.04"
"SHARDACROP","EQ","04-Feb-2021","        284.55","        285.10","        288.90","        283.10","        288.30","        286.85","        285.68","     113425","            32403740.85","       5200","      62881","         55.44"
"SHARDACROP","EQ","05-Feb-2021","        286.85","        285.60","        294.80","        285.60","        290.50","        290.45","        291.59","     127950","            37308660.25","       4406","      69363","         54.21"
"SHARDACROP","EQ","08-Feb-2021","        290.45","        298.00","        306.50","        295.10","        296.75","        298.85","        301.54","     285507","            86090784.50","       7016","     148205","         51.91"
"SHARDACROP","EQ","09-Feb-2021","        298.85","        301.00","        305.00","        291.00","        296.90","        293.55","        299.30","     153202","            45852648.25","       6458","      91319","         59.61"
"SHARDACROP","EQ","10-Feb-2021","        293.55","        293.75","        298.55","        287.55","        293.20","        293.10","        292.26","     131491","            38429009.25","       5849","      64533","         49.08"
"SHARDACROP","EQ","11-Feb-2021","        293.10","        292.10","        299.00","        290.15","        297.50","        297.55","        295.55","      74635","            22058183.45","       3075","      41790","         55.99"
"SHARDACROP","EQ","12-Feb-2021","        297.55","        296.10","        310.00","        296.00","        305.95","        305.20","        306.19","     264240","            80908029.85","       9110","     115156","         43.58"
"SHARDACROP","EQ","15-Feb-2021","        305.20","        319.90","        335.05","        311.55","        333.80","        331.00","        325.52","     620153","           201869554.90","      18035","     259770","         41.89"
"SHARDACROP","EQ","16-Feb-2021","        331.00","        340.10","        369.80","        332.50","        351.00","        349.30","        351.75","     926065","           325738933.70","      25073","     298400","         32.22"
"SHARDACROP","EQ","17-Feb-2021","        349.30","        349.90","        357.00","        342.20","        345.00","        345.40","        349.21","     255209","            89121208.80","       8292","     110090","         43.14"
"SHARDACROP","EQ","18-Feb-2021","        345.40","        346.00","        368.00","        345.40","        362.00","        363.75","        357.58","     221278","            79124439.35","       7697","      95261","         43.05"
"SHARDACROP","EQ","19-Feb-2021","        363.75","        365.95","        374.30","        338.00","        354.00","        355.80","        358.21","     253966","            90971936.30","      10094","     105168","         41.41"
"SHARDACROP","EQ","22-Feb-2021","        355.80","        360.00","        368.70","        349.00","        350.00","        351.85","        358.46","     199532","            71523297.70","       6637","      96293","         48.26"
"SHARDACROP","EQ","23-Feb-2021","        351.85","        351.05","        358.55","        341.95","        343.90","        343.70","        346.57","     117210","            40621802.00","       4094","      72646","         61.98"
"SHARDACROP","EQ","24-Feb-2021","        343.70","        345.40","        346.80","        324.00","        329.10","        330.55","        332.64","     152443","            50708647.20","       4738","      93423","         61.28"
"SHARDACROP","EQ","25-Feb-2021","        330.55","        330.55","        339.80","        324.00","        326.50","        325.90","        329.74","     135309","            44616944.90","       5255","      80974","         59.84"
