"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NAM-INDIA","EQ","16-Dec-2020","        303.40","        305.10","        313.75","        303.00","        310.20","        311.45","        308.82","    1234625","           381282915.65","      16061","     670967","         54.35"
"NAM-INDIA","EQ","17-Dec-2020","        311.45","        312.00","        319.10","        311.00","        313.00","        314.30","        315.42","    1575251","           496864665.45","      27167","     695792","         44.17"
"NAM-INDIA","EQ","18-Dec-2020","        314.30","        314.80","        316.00","        304.75","        307.45","        306.90","        308.09","     672188","           207095735.30","      38235","     342837","         51.00"
"NAM-INDIA","EQ","21-Dec-2020","        306.90","        307.00","        311.85","        292.00","        294.30","        295.55","        301.95","    1373871","           414835860.10","      44138","     796794","         58.00"
"NAM-INDIA","EQ","22-Dec-2020","        295.55","        295.95","        299.60","        283.25","        294.95","        294.00","        290.79","     726851","           211359698.10","      45214","     367764","         50.60"
"NAM-INDIA","EQ","23-Dec-2020","        294.00","        295.80","        304.40","        294.45","        304.05","        303.20","        301.06","     751390","           226213624.15","      36154","     405123","         53.92"
"NAM-INDIA","EQ","24-Dec-2020","        303.20","        304.20","        307.95","        301.45","        304.20","        304.85","        305.04","     758467","           231365447.80","      27051","     493578","         65.08"
"NAM-INDIA","EQ","28-Dec-2020","        304.85","        306.00","        309.25","        303.50","        303.85","        304.60","        305.71","     600960","           183721761.35","      22121","     380602","         63.33"
"NAM-INDIA","EQ","29-Dec-2020","        304.60","        305.30","        308.00","        301.20","        303.90","        304.00","        304.09","     876619","           266575199.80","      36182","     637616","         72.74"
"NAM-INDIA","EQ","30-Dec-2020","        304.00","        304.95","        305.95","        299.45","        299.80","        300.20","        301.69","     772028","           232916131.05","      17683","     571190","         73.99"
"NAM-INDIA","EQ","31-Dec-2020","        300.20","        300.00","        301.95","        296.80","        297.45","        297.40","        299.05","     720471","           215458085.40","      25269","     529894","         73.55"
"NAM-INDIA","EQ","01-Jan-2021","        297.40","        297.95","        305.70","        297.95","        303.00","        302.85","        303.13","     839321","           254421067.40","      14532","     371753","         44.29"
"NAM-INDIA","EQ","04-Jan-2021","        302.85","        306.05","        314.65","        304.00","        311.60","        311.70","        309.46","    1735015","           536916446.55","      32597","     900182","         51.88"
"NAM-INDIA","EQ","05-Jan-2021","        311.70","        309.95","        313.90","        305.60","        312.00","        311.30","        310.14","    1177572","           365213151.05","      31350","     545071","         46.29"
"NAM-INDIA","EQ","06-Jan-2021","        311.30","        313.00","        314.45","        302.25","        305.20","        305.65","        308.13","     728278","           224403569.45","      17820","     383272","         52.63"
"NAM-INDIA","EQ","07-Jan-2021","        305.65","        307.95","        309.00","        300.25","        302.75","        302.30","        303.36","     635983","           192932946.00","      13295","     341154","         53.64"
"NAM-INDIA","EQ","08-Jan-2021","        302.30","        305.00","        314.00","        304.95","        308.35","        309.00","        310.32","    1919811","           595757649.20","      21712","    1046464","         54.51"
"NAM-INDIA","EQ","11-Jan-2021","        309.00","        311.05","        313.50","        307.05","        307.90","        309.50","        310.89","    1147344","           356701724.35","      18956","     662858","         57.77"
"NAM-INDIA","EQ","12-Jan-2021","        309.50","        309.90","        320.00","        307.00","        313.50","        312.95","        315.75","    2023336","           638872593.00","      27291","     754469","         37.29"
"NAM-INDIA","EQ","13-Jan-2021","        312.95","        315.75","        317.10","        304.35","        306.45","        307.25","        309.76","     960064","           297392601.35","      22772","     458211","         47.73"
"NAM-INDIA","EQ","14-Jan-2021","        307.25","        309.20","        315.50","        307.35","        313.05","        312.80","        312.54","    1166221","           364487879.95","      20621","     659867","         56.58"
"NAM-INDIA","EQ","15-Jan-2021","        312.80","        313.90","        341.20","        312.05","        332.00","        332.05","        330.02","    8206204","          2708194193.70","     108119","    2371971","         28.90"
"NAM-INDIA","EQ","18-Jan-2021","        332.05","        334.70","        340.00","        327.00","        333.10","        334.95","        334.01","    3345075","          1117299336.95","      52296","     992611","         29.67"
"NAM-INDIA","EQ","19-Jan-2021","        334.95","        338.90","        341.85","        333.35","        338.05","        337.00","        336.63","    1702570","           573138795.50","      24618","     859563","         50.49"
"NAM-INDIA","EQ","20-Jan-2021","        337.00","        338.00","        343.55","        332.50","        335.50","        334.90","        336.76","    1474663","           496606032.85","      26724","     549530","         37.26"
"NAM-INDIA","EQ","21-Jan-2021","        334.90","        335.00","        337.90","        329.00","        331.85","        330.55","        332.53","     919564","           305787046.45","      15444","     429873","         46.75"
"NAM-INDIA","EQ","22-Jan-2021","        330.55","        332.00","        334.65","        326.00","        329.05","        328.75","        330.42","     894908","           295695136.90","      17458","     413316","         46.19"
"NAM-INDIA","EQ","25-Jan-2021","        328.75","        330.10","        331.45","        307.00","        314.00","        314.20","        314.59","    1088706","           342496120.95","      23713","     376640","         34.60"
"NAM-INDIA","EQ","27-Jan-2021","        314.20","        312.60","        326.80","        309.00","        317.00","        317.65","        318.26","     795307","           253112887.65","      19539","     295116","         37.11"
"NAM-INDIA","EQ","28-Jan-2021","        317.65","        318.10","        320.90","        312.00","        318.15","        318.05","        315.87","     977694","           308826837.40","      14910","     517565","         52.94"
"NAM-INDIA","EQ","29-Jan-2021","        318.05","        320.50","        324.30","        317.60","        320.00","        322.15","        321.33","     460302","           147909959.70","      10160","     207381","         45.05"
"NAM-INDIA","EQ","01-Feb-2021","        322.15","        323.95","        334.90","        318.30","        330.50","        330.15","        327.40","     744884","           243871628.35","      16188","     303853","         40.79"
"NAM-INDIA","EQ","02-Feb-2021","        330.15","        333.20","        335.80","        324.00","        330.05","        331.60","        331.59","    1363338","           452063666.50","      26962","     943343","         69.19"
"NAM-INDIA","EQ","03-Feb-2021","        331.60","        332.40","        332.40","        270.00","        331.00","        331.15","        328.20","     719005","           235975682.40","      11497","     341023","         47.43"
"NAM-INDIA","EQ","04-Feb-2021","        331.15","        330.80","        334.45","        328.50","        329.50","        330.90","        330.83","     804313","           266094357.85","       8668","     586100","         72.87"
"NAM-INDIA","EQ","05-Feb-2021","        330.90","        330.70","        334.80","        325.75","        330.40","        330.35","        330.13","     675214","           222907932.40","       9762","     401115","         59.41"
"NAM-INDIA","EQ","08-Feb-2021","        330.35","        330.85","        337.30","        329.00","        329.85","        331.10","        333.23","    1425072","           474875530.70","       7780","    1141413","         80.10"
"NAM-INDIA","EQ","09-Feb-2021","        331.10","        331.10","        332.75","        325.00","        326.90","        327.20","        329.63","     889435","           293185161.20","       6598","     694461","         78.08"
"NAM-INDIA","EQ","10-Feb-2021","        327.20","        327.50","        330.20","        316.75","        318.90","        319.15","        321.92","     986960","           317721447.15","       9336","     630535","         63.89"
"NAM-INDIA","EQ","11-Feb-2021","        319.15","        318.00","        329.00","        318.00","        328.55","        327.85","        325.44","     374611","           121912251.50","       9121","     192218","         51.31"
"NAM-INDIA","EQ","12-Feb-2021","        327.85","        328.95","        333.50","        324.05","        325.65","        325.25","        329.07","     577074","           189897127.65","       9263","     191553","         33.19"
"NAM-INDIA","EQ","15-Feb-2021","        325.25","        327.00","        344.00","        323.70","        338.90","        339.35","        336.90","    1309176","           441060364.65","      23261","     603559","         46.10"
