"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JPPOWER","EQ","22-Feb-2021","          2.85","          2.75","          2.85","          2.75","          2.75","          2.75","          2.77","   15327497","            42418066.50","       6050","    9560347","         62.37"
"JPPOWER","EQ","23-Feb-2021","          2.75","          2.70","          2.85","          2.65","          2.85","          2.85","          2.80","   11930694","            33447599.05","       4603","    8403246","         70.43"
"JPPOWER","EQ","24-Feb-2021","          2.85","          2.90","          2.90","          2.80","          2.80","          2.85","          2.85","    6872741","            19600105.35","       2825","    3459207","         50.33"
"JPPOWER","EQ","25-Feb-2021","          2.85","          2.85","          2.90","          2.75","          2.80","          2.80","          2.81","   12123135","            34094965.55","       4862","    7537199","         62.17"
"JPPOWER","EQ","26-Feb-2021","          2.80","          2.75","          2.85","          2.75","          2.80","          2.75","          2.78","    9892931","            27539984.25","       4823","    6129784","         61.96"
"JPPOWER","EQ","01-Mar-2021","          2.75","          2.80","          2.85","          2.75","          2.85","          2.85","          2.84","    7030140","            19971465.95","       1531","    4354973","         61.95"
"JPPOWER","EQ","02-Mar-2021","          2.85","          2.95","          2.95","          2.90","          2.95","          2.95","          2.94","   12650710","            37248812.35","       4303","    7338247","         58.01"
"JPPOWER","EQ","03-Mar-2021","          2.95","          3.05","          3.05","          2.95","          3.05","          3.00","          3.03","   23366490","            70861486.40","       6941","    9899908","         42.37"
"JPPOWER","EQ","04-Mar-2021","          3.00","          3.00","          3.05","          2.90","          3.00","          2.95","          2.97","   21314109","            63296358.10","       7118","    9357977","         43.91"
"JPPOWER","EQ","05-Mar-2021","          2.95","          2.95","          3.05","          2.90","          2.95","          2.90","          2.97","   11201525","            33229965.15","       5776","    6761029","         60.36"
"JPPOWER","EQ","08-Mar-2021","          2.90","          2.90","          2.95","          2.85","          2.90","          2.90","          2.91","    6104970","            17782943.70","       3588","    4853074","         79.49"
"JPPOWER","EQ","09-Mar-2021","          2.90","          2.85","          2.95","          2.80","          2.85","          2.85","          2.87","    8441124","            24204913.95","       3838","    5158632","         61.11"
"JPPOWER","EQ","10-Mar-2021","          2.85","          2.85","          2.90","          2.80","          2.85","          2.80","          2.85","    9757040","            27761218.90","       3567","    6114595","         62.67"
"JPPOWER","EQ","12-Mar-2021","          2.80","          2.80","          2.90","          2.70","          2.75","          2.75","          2.79","   33814285","            94462466.95","      11991","   17410772","         51.49"
"JPPOWER","EQ","15-Mar-2021","          2.75","          2.75","          2.75","          2.70","          2.75","          2.70","          2.72","    7707719","            20976486.10","       4088","    5346348","         69.36"
"JPPOWER","EQ","16-Mar-2021","          2.70","          2.75","          2.80","          2.70","          2.75","          2.70","          2.75","   14204412","            39047578.20","      14476","    5042458","         35.50"
"JPPOWER","EQ","17-Mar-2021","          2.70","          2.75","          2.80","          2.60","          2.65","          2.65","          2.70","   15280893","            41182375.75","       6644","    7705272","         50.42"
"JPPOWER","EQ","18-Mar-2021","          2.65","          2.65","          2.70","          2.55","          2.60","          2.55","          2.59","   11214243","            29077123.90","      19608","    8042557","         71.72"
"JPPOWER","EQ","19-Mar-2021","          2.55","          2.50","          2.60","          2.45","          2.55","          2.55","          2.48","   21107354","            52311622.05","       9217","   10806682","         51.20"
"JPPOWER","EQ","22-Mar-2021","          2.55","          2.65","          2.65","          2.65","          2.65","          2.65","          2.65","    3917901","            10382437.65","        851","    3904901","         99.67"
"JPPOWER","EQ","23-Mar-2021","          2.65","          2.75","          2.75","          2.75","          2.75","          2.75","          2.75","    1201990","             3305472.50","        532","    1201990","        100.00"
"JPPOWER","EQ","24-Mar-2021","          2.75","          2.85","          2.85","          2.80","          2.85","          2.85","          2.85","   45556977","           129820740.40","       8418","   23616074","         51.84"
"JPPOWER","EQ","25-Mar-2021","          2.85","          2.95","          2.95","          2.80","          2.95","          2.95","          2.90","   44212049","           128352305.30","      26360","   18814364","         42.55"
"JPPOWER","EQ","26-Mar-2021","          2.95","          2.95","          3.05","          2.85","          3.05","          3.05","          2.97","   42584394","           126447058.70","      12004","   26087506","         61.26"
"JPPOWER","EQ","30-Mar-2021","          3.05","          3.15","          3.20","          3.10","          3.10","          3.10","          3.17","   38911332","           123215306.20","      11417","   24929854","         64.07"
"JPPOWER","EQ","31-Mar-2021","          3.10","          3.10","          3.25","          3.05","          3.25","          3.25","          3.18","   43263887","           137501559.20","      10213","   26857850","         62.08"
"JPPOWER","EQ","01-Apr-2021","          3.25","          3.35","          3.40","          3.30","          3.40","          3.40","          3.39","   60226830","           203915794.75","      11480","   29493318","         48.97"
"JPPOWER","EQ","05-Apr-2021","          3.40","          3.55","          3.55","          3.25","          3.25","          3.25","          3.38","   56218421","           189964209.30","      15803","   29241981","         52.01"
"JPPOWER","EQ","06-Apr-2021","          3.25","          3.15","          3.20","          3.10","          3.10","          3.10","          3.13","   41975975","           131308841.45","       7967","   18024525","         42.94"
"JPPOWER","EQ","07-Apr-2021","          3.10","          3.10","          3.20","          3.00","          3.20","          3.20","          3.14","   25171005","            79126842.95","      11946","   13566163","         53.90"
"JPPOWER","EQ","08-Apr-2021","          3.20","          3.25","          3.40","          3.15","          3.20","          3.20","          3.24","   47307290","           153394247.80","       8883","   20648424","         43.65"
"JPPOWER","EQ","09-Apr-2021","          3.20","          3.20","          3.30","          3.15","          3.30","          3.20","          3.20","   21577038","            69054990.35","       5659","   14858063","         68.86"
"JPPOWER","EQ","12-Apr-2021","          3.20","          3.15","          3.15","          2.90","          3.00","          2.95","          2.98","   36876691","           109814012.30","       9956","   19267313","         52.25"
"JPPOWER","EQ","13-Apr-2021","          2.95","          2.95","          3.00","          2.80","          2.95","          2.95","          2.93","   21880026","            64058119.40","       6266","   10196024","         46.60"
"JPPOWER","EQ","15-Apr-2021","          2.95","          3.00","          3.20","          3.00","          3.20","          3.20","          3.13","   37879253","           118425821.10","       8308","   22269636","         58.79"
"JPPOWER","EQ","16-Apr-2021","          3.20","          3.30","          3.35","          3.10","          3.15","          3.10","          3.22","   19736547","            63619442.45","       6364","    9869612","         50.01"
"JPPOWER","EQ","19-Apr-2021","          3.10","          2.95","          3.00","          2.85","          2.95","          2.90","          2.91","   14578660","            42380107.90","       6204","    8399192","         57.61"
"JPPOWER","EQ","20-Apr-2021","          2.90","          2.95","          3.10","          2.90","          2.95","          2.95","          3.01","   16502082","            49602664.25","       6048","    7191290","         43.58"
"JPPOWER","EQ","22-Apr-2021","          2.95","          2.95","          3.00","          2.85","          3.00","          3.00","          2.96","   13282527","            39361508.85","      15284","    7093953","         53.41"
"JPPOWER","EQ","23-Apr-2021","          3.00","          3.00","          3.05","          2.90","          2.95","          2.95","          2.97","   12477094","            36995492.05","       4304","    6508044","         52.16"
"JPPOWER","EQ","26-Apr-2021","          2.95","          2.95","          3.00","          2.90","          2.95","          2.90","          2.93","    7869181","            23073864.55","       5029","    5532602","         70.31"
"JPPOWER","EQ","27-Apr-2021","          2.90","          2.95","          3.00","          2.90","          2.95","          2.90","          2.94","   12398538","            36512281.50","       4123","    7035009","         56.74"
"JPPOWER","EQ","28-Apr-2021","          2.90","          2.95","          3.00","          2.85","          2.95","          2.90","          2.92","   11524668","            33598785.65","       6471","    6418690","         55.70"
"JPPOWER","EQ","29-Apr-2021","          2.90","          2.95","          3.15","          2.85","          3.15","          3.15","          3.01","   34244866","           103073361.40","       5478","   21711922","         63.40"
"JPPOWER","EQ","30-Apr-2021","          3.15","          3.10","          3.25","          3.00","          3.10","          3.15","          3.15","   31028156","            97605726.50","       8339","   14741237","         47.51"
